RTO4_14354	None
RTO4_9125	GO:0005829
RTO4_9125	GO:0008150
RTO4_9125	GO:0004132
RTO4_9125	GO:0006231
RTO4_9125	GO:0006226
RTO4_9125	GO:0005737
RTO4_9125	GO:0008152
RTO4_9125	GO:0009165
RTO4_9125	GO:0046872
RTO4_14429	None
RTO4_9111	GO:0006886
RTO4_9111	GO:0016020
RTO4_9111	GO:0005515
RTO4_9111	GO:0016192
RTO4_9111	GO:0000329
RTO4_9111	GO:0005770
RTO4_9111	GO:0030173
RTO4_9111	GO:0031201
RTO4_9111	GO:0030428
RTO4_9111	GO:0005484
RTO4_9111	GO:0006896
RTO4_9111	GO:0006906
RTO4_9111	GO:0006891
RTO4_9111	GO:0042144
RTO4_9111	GO:0016236
RTO4_9111	GO:0000139
RTO4_9111	GO:0000149
RTO4_9111	GO:0005768
RTO4_9111	GO:0005776
RTO4_9111	GO:0005789
RTO4_9111	GO:0005794
RTO4_9111	GO:0006623
RTO4_9111	GO:0006888
RTO4_9111	GO:0006914
RTO4_9111	GO:0008021
RTO4_9111	GO:0012507
RTO4_9111	GO:0016021
RTO4_9111	GO:0030136
RTO4_9111	GO:0031902
RTO4_9111	GO:0032588
RTO4_9111	GO:0042147
RTO4_9111	GO:0043025
RTO4_9111	GO:0043231
RTO4_9111	GO:0044306
RTO4_9111	GO:0048280
RTO4_9111	GO:0048471
RTO4_9111	GO:0050882
RTO4_9111	GO:0090161
RTO4_9111	GO:0006810
RTO4_9111	GO:0015031
RTO4_9111	GO:0043195
RTO4_9111	GO:0005634
RTO4_9111	GO:0005773
RTO4_9111	GO:0000325
RTO4_9111	GO:0005774
RTO4_11182	None
RTO4_15743	GO:0005515
RTO4_16251	None
RTO4_14440	None
RTO4_13141	GO:0016021
RTO4_13141	GO:0022857
RTO4_13141	GO:0055085
RTO4_13141	GO:0016020
RTO4_13141	GO:0022891
RTO4_8369	GO:0007034
RTO4_8369	GO:0015031
RTO4_8369	GO:0000329
RTO4_8369	GO:0003674
RTO4_8369	GO:0032511
RTO4_8369	GO:0035690
RTO4_8369	GO:0030447
RTO4_8369	GO:0045893
RTO4_8369	GO:0032509
RTO4_8369	GO:0000815
RTO4_8369	GO:0046426
RTO4_8369	GO:0050680
RTO4_8369	GO:0007293
RTO4_8369	GO:0060429
RTO4_8369	GO:0045807
RTO4_8369	GO:0030713
RTO4_8369	GO:0000920
RTO4_8369	GO:0001919
RTO4_8369	GO:0005515
RTO4_8369	GO:0005634
RTO4_8369	GO:0005829
RTO4_8369	GO:0005913
RTO4_8369	GO:0006997
RTO4_8369	GO:0007040
RTO4_8369	GO:0007080
RTO4_8369	GO:0008333
RTO4_8369	GO:0010008
RTO4_8369	GO:0010824
RTO4_8369	GO:0016197
RTO4_8369	GO:0019058
RTO4_8369	GO:0036258
RTO4_8369	GO:0046755
RTO4_8369	GO:0070062
RTO4_8369	GO:0071985
RTO4_8369	GO:0098609
RTO4_8369	GO:0098641
RTO4_8369	GO:1901673
RTO4_8369	GO:1904903
RTO4_8369	GO:0005737
RTO4_8369	GO:0005768
RTO4_8369	GO:0006810
RTO4_8369	GO:0016020
RTO4_8369	GO:0061763
RTO4_8369	GO:0005774
RTO4_8369	GO:0005773
RTO4_13142	GO:0003735
RTO4_13142	GO:0005622
RTO4_13142	GO:0005840
RTO4_13142	GO:0006412
RTO4_13142	GO:0015935
RTO4_13142	GO:0016020
RTO4_13142	GO:0010494
RTO4_13142	GO:0030686
RTO4_13142	GO:0005634
RTO4_13142	GO:0022627
RTO4_13142	GO:0000028
RTO4_13142	GO:0006407
RTO4_13142	GO:0002181
RTO4_13142	GO:0000461
RTO4_13142	GO:0000447
RTO4_13142	GO:0016021
RTO4_13142	GO:0043022
RTO4_13142	GO:0022626
RTO4_13142	GO:0005875
RTO4_13142	GO:0000184
RTO4_13142	GO:0001618
RTO4_13142	GO:0005055
RTO4_13142	GO:0005515
RTO4_13142	GO:0005654
RTO4_13142	GO:0005737
RTO4_13142	GO:0005829
RTO4_13142	GO:0005886
RTO4_13142	GO:0006364
RTO4_13142	GO:0006413
RTO4_13142	GO:0006614
RTO4_13142	GO:0007155
RTO4_13142	GO:0019083
RTO4_13142	GO:0046718
RTO4_13142	GO:0070062
RTO4_13142	GO:0003723
RTO4_13142	GO:0005604
RTO4_13142	GO:0016337
RTO4_13142	GO:0030529
RTO4_13142	GO:0031012
RTO4_13142	GO:0043025
RTO4_13142	GO:0043236
RTO4_13142	GO:0042254
RTO4_13142	GO:0009507
RTO4_13142	GO:0009506
RTO4_13142	GO:0000003
RTO4_13142	GO:0002119
RTO4_13142	GO:0006915
RTO4_13142	GO:0009792
RTO4_13142	GO:0018996
RTO4_13142	GO:0040035
RTO4_13139	GO:0005829
RTO4_13139	GO:0003674
RTO4_13139	GO:0008150
RTO4_13139	GO:0071333
RTO4_13139	GO:0031625
RTO4_13139	GO:0000754
RTO4_13139	GO:0070086
RTO4_13139	GO:0005886
RTO4_13139	GO:0042493
RTO4_13139	GO:0016020
RTO4_13139	GO:0002092
RTO4_11047	GO:0005515
RTO4_11047	GO:0008152
RTO4_11047	GO:0016787
RTO4_11047	GO:0006508
RTO4_11047	GO:0008237
RTO4_11047	GO:0003840
RTO4_11047	GO:0008242
RTO4_11047	GO:0034399
RTO4_11047	GO:0061672
RTO4_11047	GO:0005737
RTO4_11047	GO:0006751
RTO4_11047	GO:0005634
RTO4_11047	GO:0008233
RTO4_11047	GO:0070573
RTO4_11047	GO:0046872
RTO4_11047	GO:0016805
RTO4_11047	GO:0008270
RTO4_13140	GO:0004812
RTO4_13140	GO:0005524
RTO4_13140	GO:0006418
RTO4_13140	GO:0000166
RTO4_13140	GO:0004825
RTO4_13140	GO:0005737
RTO4_13140	GO:0006431
RTO4_13140	GO:0005829
RTO4_13140	GO:0017102
RTO4_13140	GO:0017101
RTO4_13140	GO:0005875
RTO4_13140	GO:0022008
RTO4_13140	GO:0005759
RTO4_13140	GO:0005739
RTO4_13140	GO:0000049
RTO4_13140	GO:0016020
RTO4_13140	GO:0070062
RTO4_13140	GO:0003723
RTO4_13140	GO:0005730
RTO4_13140	GO:0006412
RTO4_13140	GO:0009303
RTO4_13140	GO:0016874
RTO4_13140	GO:0046686
RTO4_13140	GO:0016021
RTO4_13140	GO:0000003
RTO4_13140	GO:0002119
RTO4_13140	GO:0008340
RTO4_13140	GO:0009792
RTO4_14969	GO:0003779
RTO4_14969	GO:0016043
RTO4_14969	GO:0017048
RTO4_14969	GO:0030036
RTO4_14969	GO:0005488
RTO4_14969	GO:0007163
RTO4_14969	GO:0001411
RTO4_14969	GO:0000915
RTO4_14969	GO:0034605
RTO4_14969	GO:0030448
RTO4_14969	GO:0000910
RTO4_14969	GO:0090529
RTO4_14969	GO:0031521
RTO4_14969	GO:0000133
RTO4_14969	GO:0043332
RTO4_14969	GO:0005934
RTO4_14969	GO:0030428
RTO4_14969	GO:0005884
RTO4_14969	GO:0000142
RTO4_14969	GO:0000131
RTO4_14969	GO:0005886
RTO4_14969	GO:0005628
RTO4_14969	GO:1990808
RTO4_14969	GO:0005522
RTO4_14969	GO:0008092
RTO4_14969	GO:0036171
RTO4_14969	GO:0000132
RTO4_14969	GO:1904670
RTO4_14969	GO:0009267
RTO4_14969	GO:1902406
RTO4_14969	GO:0070649
RTO4_14969	GO:0000920
RTO4_14969	GO:0071519
RTO4_14969	GO:0036180
RTO4_14969	GO:0071216
RTO4_14969	GO:0045010
RTO4_14969	GO:0032880
RTO4_14969	GO:0000282
RTO4_14969	GO:1903119
RTO4_14969	GO:0070887
RTO4_14969	GO:0009405
RTO4_14969	GO:0030011
RTO4_14969	GO:0036170
RTO4_14969	GO:0051764
RTO4_14969	GO:0051666
RTO4_14969	GO:0007118
RTO4_14969	GO:2000251
RTO4_14969	GO:0061164
RTO4_14969	GO:0051016
RTO4_14969	GO:0051645
RTO4_14969	GO:0005935
RTO4_14969	GO:0044182
RTO4_14969	GO:0030447
RTO4_14969	GO:0016020
RTO4_14969	GO:0005856
RTO4_14969	GO:0005737
RTO4_14969	GO:0032587
RTO4_14969	GO:0042995
RTO4_14969	GO:0032153
RTO4_14969	GO:0051017
RTO4_9468	GO:0003972
RTO4_9468	GO:0005524
RTO4_9468	GO:0006388
RTO4_9468	GO:0005829
RTO4_9468	GO:0005637
RTO4_9468	GO:0005844
RTO4_9468	GO:0004113
RTO4_9468	GO:0051730
RTO4_9468	GO:0032056
RTO4_9468	GO:0030969
RTO4_9468	GO:0008081
RTO4_9468	GO:0016310
RTO4_9468	GO:0016301
RTO4_9468	GO:0016740
RTO4_9468	GO:0004519
RTO4_9468	GO:0000166
RTO4_9468	GO:0090305
RTO4_9468	GO:0016787
RTO4_9468	GO:0016874
RTO4_9468	GO:0004518
RTO4_9468	GO:0003824
RTO4_9468	GO:0008152
RTO4_9468	GO:0008033
RTO4_9591	None
RTO4_13380	GO:0005524
RTO4_13380	GO:0016876
RTO4_13380	GO:0043039
RTO4_13380	GO:0000166
RTO4_13380	GO:0004812
RTO4_13380	GO:0005737
RTO4_13380	GO:0006418
RTO4_13380	GO:0006412
RTO4_13380	GO:0004819
RTO4_13380	GO:0006425
RTO4_13380	GO:0005829
RTO4_13380	GO:0003729
RTO4_13380	GO:0005739
RTO4_13380	GO:0017101
RTO4_13380	GO:0048813
RTO4_13380	GO:0005875
RTO4_13380	GO:0004818
RTO4_13380	GO:0004827
RTO4_13380	GO:0005515
RTO4_13380	GO:0006424
RTO4_13380	GO:0006433
RTO4_13380	GO:0006461
RTO4_13380	GO:0016020
RTO4_13380	GO:0017148
RTO4_13380	GO:0030529
RTO4_13380	GO:0035613
RTO4_13380	GO:0051020
RTO4_13380	GO:0071346
RTO4_13380	GO:0097452
RTO4_13380	GO:0003723
RTO4_13380	GO:0005759
RTO4_13380	GO:0007420
RTO4_13380	GO:0019901
RTO4_13380	GO:0043066
RTO4_13380	GO:0016874
RTO4_13380	GO:0002119
RTO4_13380	GO:0008340
RTO4_13380	GO:0009792
RTO4_15104	GO:0000160
RTO4_15104	GO:0000155
RTO4_15104	GO:0007165
RTO4_15104	GO:0016020
RTO4_15104	GO:0016310
RTO4_15104	GO:0016772
RTO4_15104	GO:0004871
RTO4_12018	None
RTO4_12875	GO:0008270
RTO4_12875	GO:0016491
RTO4_12875	GO:0055114
RTO4_12875	GO:0005575
RTO4_12876	GO:0003871
RTO4_12876	GO:0008270
RTO4_12876	GO:0009086
RTO4_12876	GO:0005575
RTO4_12902	GO:0015205
RTO4_12902	GO:0015851
RTO4_12902	GO:0016020
RTO4_12902	GO:0005215
RTO4_12902	GO:0006810
RTO4_12902	GO:0015720
RTO4_12902	GO:0009442
RTO4_12902	GO:0055085
RTO4_12902	GO:0005634
RTO4_12902	GO:0005829
RTO4_12902	GO:0005274
RTO4_12902	GO:0015213
RTO4_12902	GO:0009986
RTO4_12902	GO:0005783
RTO4_12902	GO:0000324
RTO4_12902	GO:0000139
RTO4_12902	GO:0098721
RTO4_12902	GO:0015505
RTO4_12902	GO:0045121
RTO4_12902	GO:0005886
RTO4_12902	GO:0015862
RTO4_12902	GO:0016021
RTO4_12902	GO:0071944
RTO4_12902	GO:1903791
RTO4_12902	GO:0015857
RTO4_12902	GO:0000256
RTO4_12902	GO:0006144
RTO4_12902	GO:0009507
RTO4_16180	GO:0003676
RTO4_16180	GO:0000166
RTO4_16180	GO:0006396
RTO4_16180	GO:0003723
RTO4_16180	GO:0005634
RTO4_16180	GO:0005829
RTO4_16180	GO:0003729
RTO4_16180	GO:0007310
RTO4_16180	GO:0007314
RTO4_16180	GO:0005737
RTO4_16180	GO:0000226
RTO4_16180	GO:0007312
RTO4_16180	GO:0007317
RTO4_16180	GO:0006406
RTO4_16180	GO:0005515
RTO4_16180	GO:0045451
RTO4_16180	GO:0046595
RTO4_16180	GO:0007294
RTO4_16180	GO:0000398
RTO4_16180	GO:0071013
RTO4_16180	GO:0035145
RTO4_16180	GO:0007173
RTO4_16180	GO:0000335
RTO4_16180	GO:0008380
RTO4_16180	GO:0000184
RTO4_16180	GO:0000381
RTO4_16180	GO:0005654
RTO4_16180	GO:0006369
RTO4_16180	GO:0006405
RTO4_16180	GO:0006417
RTO4_16180	GO:0016607
RTO4_16180	GO:0030425
RTO4_16180	GO:0031124
RTO4_16180	GO:0043025
RTO4_16180	GO:0005730
RTO4_16180	GO:0006397
RTO4_16180	GO:0006810
RTO4_16180	GO:0051028
RTO4_16180	GO:0000003
RTO4_16180	GO:0002119
RTO4_16180	GO:0006898
RTO4_16180	GO:0006915
RTO4_16180	GO:0009792
RTO4_16180	GO:0040011
RTO4_16180	GO:0040022
RTO4_16180	GO:0040035
RTO4_10986	None
RTO4_14388	None
RTO4_14420	None
RTO4_11134	GO:0005575
RTO4_11134	GO:0003674
RTO4_11134	GO:0008150
RTO4_9855	GO:0000166
RTO4_9855	GO:0004812
RTO4_9855	GO:0005524
RTO4_9855	GO:0006418
RTO4_9855	GO:0004817
RTO4_9855	GO:0006423
RTO4_9855	GO:0009847
RTO4_9855	GO:0005829
RTO4_9855	GO:0005840
RTO4_9855	GO:0005737
RTO4_9855	GO:0000049
RTO4_9855	GO:0005739
RTO4_9855	GO:0005515
RTO4_9855	GO:0042803
RTO4_9855	GO:0046872
RTO4_9855	GO:0005759
RTO4_9855	GO:0006412
RTO4_9855	GO:0016874
RTO4_9855	GO:0009507
RTO4_9855	GO:0009570
RTO4_9855	GO:0046686
RTO4_9855	GO:0000003
RTO4_9855	GO:0002119
RTO4_9855	GO:0006915
RTO4_9855	GO:0009792
RTO4_9855	GO:0018996
RTO4_9448	None
RTO4_16060	None
RTO4_9849	None
RTO4_11340	GO:0004583
RTO4_11340	GO:0005789
RTO4_11340	GO:0006488
RTO4_11340	GO:0016021
RTO4_11340	GO:0071944
RTO4_11340	GO:0006487
RTO4_11340	GO:0016758
RTO4_11340	GO:0006486
RTO4_11340	GO:0005886
RTO4_11340	GO:0007605
RTO4_11340	GO:0015459
RTO4_11340	GO:0016020
RTO4_11340	GO:0016740
RTO4_11340	GO:0016757
RTO4_11340	GO:0060117
RTO4_11340	GO:0005783
RTO4_11340	GO:0040011
RTO4_15760	None
RTO4_11766	None
RTO4_11843	None
RTO4_11531	GO:0006397
RTO4_11531	GO:0003674
RTO4_11531	GO:0005575
RTO4_11531	GO:0035145
RTO4_11531	GO:0071013
RTO4_11531	GO:0000398
RTO4_11531	GO:0071011
RTO4_11531	GO:0043068
RTO4_11531	GO:0018993
RTO4_11531	GO:0048806
RTO4_11531	GO:0048749
RTO4_11531	GO:0005634
RTO4_11531	GO:0000375
RTO4_11531	GO:0003677
RTO4_11531	GO:0005515
RTO4_11531	GO:0005654
RTO4_11531	GO:0005829
RTO4_11531	GO:0006369
RTO4_11531	GO:0006405
RTO4_11531	GO:0006406
RTO4_11531	GO:0008380
RTO4_11531	GO:0016363
RTO4_11531	GO:0016607
RTO4_11531	GO:0031124
RTO4_11531	GO:0005681
RTO4_11531	GO:0000003
RTO4_11531	GO:0002119
RTO4_11531	GO:0009792
RTO4_11531	GO:0040011
RTO4_11531	GO:0040026
RTO4_11533	None
RTO4_11534	GO:0005215
RTO4_11534	GO:0006814
RTO4_11534	GO:0016020
RTO4_11534	GO:0055085
RTO4_11534	GO:0005783
RTO4_11534	GO:0005886
RTO4_11534	GO:0071243
RTO4_11534	GO:0005315
RTO4_11534	GO:0006817
RTO4_11534	GO:0006797
RTO4_11534	GO:2000185
RTO4_11534	GO:0097080
RTO4_11534	GO:0015169
RTO4_11534	GO:0000329
RTO4_11534	GO:1990816
RTO4_11534	GO:0015794
RTO4_11534	GO:0006810
RTO4_11534	GO:0016021
RTO4_11534	GO:0005774
RTO4_11534	GO:0005773
RTO4_11534	GO:0071944
RTO4_14430	GO:0070403
RTO4_14430	GO:0004407
RTO4_14430	GO:1900239
RTO4_14430	GO:0036166
RTO4_14430	GO:1900395
RTO4_14430	GO:0006348
RTO4_14430	GO:0033248
RTO4_14430	GO:0071572
RTO4_14430	GO:1900429
RTO4_14430	GO:0044182
RTO4_14430	GO:0005575
RTO4_14430	GO:0017136
RTO4_14430	GO:1990707
RTO4_14430	GO:0005730
RTO4_14430	GO:0031934
RTO4_14430	GO:0031618
RTO4_14430	GO:1902377
RTO4_14430	GO:1990679
RTO4_14430	GO:0030702
RTO4_14430	GO:0000122
RTO4_14430	GO:0046459
RTO4_14430	GO:0006974
RTO4_14430	GO:1990678
RTO4_14430	GO:0006282
RTO4_14430	GO:0030447
RTO4_14430	GO:0005634
RTO4_14430	GO:0005739
RTO4_14430	GO:1990383
RTO4_14430	GO:0006351
RTO4_14430	GO:0005737
RTO4_14430	GO:0046872
RTO4_14430	GO:0006355
RTO4_14430	GO:0000781
RTO4_14430	GO:0016787
RTO4_14430	GO:0016575
RTO4_16643	GO:0008762
RTO4_16643	GO:0016491
RTO4_16643	GO:0050660
RTO4_16643	GO:0055114
RTO4_16643	GO:0003824
RTO4_16643	GO:0016614
RTO4_16643	GO:0005759
RTO4_16643	GO:0031966
RTO4_16643	GO:0003779
RTO4_16643	GO:0004458
RTO4_16643	GO:0051990
RTO4_16643	GO:0071949
RTO4_16643	GO:1903457
RTO4_16643	GO:0009986
RTO4_16643	GO:0005739
RTO4_16643	GO:0006103
RTO4_16643	GO:0010042
RTO4_16643	GO:0010043
RTO4_16643	GO:0019516
RTO4_16643	GO:0022904
RTO4_16643	GO:0032025
RTO4_16643	GO:0044267
RTO4_16643	GO:0099615
RTO4_16643	GO:0030447
RTO4_16643	GO:0019249
RTO4_16643	GO:0005737
RTO4_10201	None
RTO4_16641	GO:0000166
RTO4_16641	GO:0004812
RTO4_16641	GO:0005524
RTO4_16641	GO:0006418
RTO4_16641	GO:0004831
RTO4_16641	GO:0005737
RTO4_16641	GO:0006437
RTO4_16641	GO:0003729
RTO4_16641	GO:0010494
RTO4_16641	GO:0005634
RTO4_16641	GO:0000049
RTO4_16641	GO:0010758
RTO4_16641	GO:0050918
RTO4_16641	GO:0005615
RTO4_16641	GO:0042056
RTO4_16641	GO:0004832
RTO4_16641	GO:0004871
RTO4_16641	GO:0005153
RTO4_16641	GO:0005515
RTO4_16641	GO:0006438
RTO4_16641	GO:0006915
RTO4_16641	GO:0007165
RTO4_16641	GO:0016604
RTO4_16641	GO:0003723
RTO4_16641	GO:0006412
RTO4_16641	GO:0016874
RTO4_16641	GO:0017101
RTO4_16641	GO:0017102
RTO4_16641	GO:0000003
RTO4_16641	GO:0009792
RTO4_16642	GO:0003735
RTO4_16642	GO:0006412
RTO4_16642	GO:0015934
RTO4_16642	GO:0005739
RTO4_12514	None
RTO4_16640	GO:0005506
RTO4_16640	GO:0006633
RTO4_16640	GO:0016491
RTO4_16640	GO:0055114
RTO4_16640	GO:0016125
RTO4_16640	GO:0000254
RTO4_16640	GO:0005789
RTO4_16640	GO:0005886
RTO4_16640	GO:0006696
RTO4_16640	GO:0005783
RTO4_16640	GO:0006631
RTO4_16640	GO:0006695
RTO4_16640	GO:0008202
RTO4_16640	GO:0016021
RTO4_16640	GO:0016126
RTO4_16640	GO:0006629
RTO4_16640	GO:0006694
RTO4_16640	GO:0016020
RTO4_16640	GO:0009941
RTO4_16640	GO:0005634
RTO4_9060	GO:0006470
RTO4_9060	GO:0008138
RTO4_9060	GO:0004725
RTO4_9060	GO:0016311
RTO4_9060	GO:0016791
RTO4_9060	GO:1904359
RTO4_9060	GO:0005575
RTO4_9060	GO:0004721
RTO4_9060	GO:0000188
RTO4_9060	GO:0033260
RTO4_9060	GO:0035335
RTO4_9060	GO:0005634
RTO4_9060	GO:0016787
RTO4_9060	GO:0007049
RTO4_9224	GO:0005515
RTO4_9224	GO:0008270
RTO4_9224	GO:0005783
RTO4_9224	GO:0000324
RTO4_9224	GO:0005794
RTO4_9224	GO:0044695
RTO4_9224	GO:0061630
RTO4_9224	GO:0034067
RTO4_9224	GO:0016485
RTO4_9224	GO:0016567
RTO4_9224	GO:1900039
RTO4_9224	GO:0043162
RTO4_9224	GO:0016020
RTO4_9224	GO:0016874
RTO4_9224	GO:0000139
RTO4_9224	GO:0016021
RTO4_9224	GO:0004842
RTO4_9224	GO:0046872
RTO4_9224	GO:0005886
RTO4_15646	GO:0003677
RTO4_15646	GO:0005634
RTO4_15646	GO:0006351
RTO4_15646	GO:0008270
RTO4_15646	GO:0000981
RTO4_15646	GO:0006355
RTO4_11282	None
RTO4_14074	None
RTO4_15650	GO:0016810
RTO4_15650	GO:0051536
RTO4_15650	GO:0016787
RTO4_15650	GO:0005575
RTO4_15650	GO:0008150
RTO4_11915	GO:0003735
RTO4_11915	GO:0005622
RTO4_11915	GO:0005840
RTO4_11915	GO:0006412
RTO4_11915	GO:0015935
RTO4_11915	GO:0005730
RTO4_11915	GO:0022627
RTO4_11915	GO:0000462
RTO4_11915	GO:0006450
RTO4_11915	GO:0002181
RTO4_11915	GO:0022626
RTO4_11915	GO:0051298
RTO4_11915	GO:0051297
RTO4_11915	GO:0005829
RTO4_11915	GO:0000184
RTO4_11915	GO:0005515
RTO4_11915	GO:0005654
RTO4_11915	GO:0006364
RTO4_11915	GO:0006413
RTO4_11915	GO:0006614
RTO4_11915	GO:0016020
RTO4_11915	GO:0019083
RTO4_11915	GO:0003723
RTO4_11915	GO:0030529
RTO4_11915	GO:0005737
RTO4_11915	GO:0000003
RTO4_11915	GO:0002119
RTO4_11915	GO:0006915
RTO4_11915	GO:0008340
RTO4_11915	GO:0009792
RTO4_11915	GO:0018996
RTO4_11915	GO:0040035
RTO4_15710	None
RTO4_9337	None
RTO4_16304	GO:0008152
RTO4_16304	GO:0016846
RTO4_16304	GO:0005575
RTO4_10014	GO:0006508
RTO4_10014	GO:0008236
RTO4_10014	GO:0004252
RTO4_10014	GO:0005575
RTO4_10014	GO:0004185
RTO4_10014	GO:0005764
RTO4_10014	GO:0005768
RTO4_10014	GO:0008239
RTO4_10014	GO:0030163
RTO4_10014	GO:0008233
RTO4_10014	GO:0016787
RTO4_10014	GO:0031410
RTO4_10014	GO:0005576
RTO4_10014	GO:0005773
RTO4_10014	GO:0005774
RTO4_10014	GO:0009505
RTO4_11336	None
RTO4_11092	None
RTO4_8962	GO:0006810
RTO4_8962	GO:0016020
RTO4_8962	GO:0055085
RTO4_8962	GO:0003333
RTO4_8962	GO:0015171
RTO4_8962	GO:0006865
RTO4_8962	GO:0016021
RTO4_8962	GO:0005783
RTO4_8962	GO:0005794
RTO4_8962	GO:0003674
RTO4_8962	GO:0015813
RTO4_8962	GO:0070778
RTO4_8962	GO:0015183
RTO4_8962	GO:0005313
RTO4_8962	GO:0000324
RTO4_8962	GO:0005886
RTO4_8962	GO:0000328
RTO4_8962	GO:0000329
RTO4_8962	GO:0035690
RTO4_8962	GO:0015297
RTO4_8962	GO:0005887
RTO4_8962	GO:0089711
RTO4_8962	GO:0089712
RTO4_8962	GO:0071944
RTO4_11309	GO:0005575
RTO4_11309	GO:0003674
RTO4_11309	GO:0008150
RTO4_10611	None
RTO4_10242	None
RTO4_15755	None
RTO4_9859	GO:0005525
RTO4_9859	GO:0007264
RTO4_9859	GO:0005622
RTO4_9859	GO:0006184
RTO4_9859	GO:0007165
RTO4_9859	GO:0016020
RTO4_9859	GO:0015031
RTO4_9859	GO:0070610
RTO4_9859	GO:0003924
RTO4_9859	GO:0031505
RTO4_9859	GO:0030448
RTO4_9859	GO:0006913
RTO4_9859	GO:0006886
RTO4_9859	GO:0043332
RTO4_9859	GO:0005777
RTO4_9859	GO:0005741
RTO4_9859	GO:0005829
RTO4_9859	GO:0000131
RTO4_9859	GO:0000148
RTO4_9859	GO:0005634
RTO4_9859	GO:0051286
RTO4_9859	GO:0005934
RTO4_9859	GO:0005935
RTO4_9859	GO:0031521
RTO4_9859	GO:0005794
RTO4_9859	GO:0000935
RTO4_9859	GO:0004871
RTO4_9859	GO:0035690
RTO4_9859	GO:0043405
RTO4_9859	GO:0032956
RTO4_9859	GO:0045807
RTO4_9859	GO:0030950
RTO4_9859	GO:0060237
RTO4_9859	GO:0006075
RTO4_9859	GO:0060178
RTO4_9859	GO:0060635
RTO4_9859	GO:0007117
RTO4_9859	GO:0032889
RTO4_9859	GO:0006471
RTO4_9859	GO:0090037
RTO4_9859	GO:0031532
RTO4_9859	GO:0043936
RTO4_9859	GO:2000769
RTO4_9859	GO:0008361
RTO4_9859	GO:1903395
RTO4_9859	GO:0032186
RTO4_9859	GO:0007266
RTO4_9859	GO:0060583
RTO4_9859	GO:0032949
RTO4_9859	GO:0090334
RTO4_9859	GO:0001411
RTO4_9859	GO:0007377
RTO4_9859	GO:0007370
RTO4_9859	GO:0010004
RTO4_9859	GO:0007374
RTO4_9859	GO:0007369
RTO4_9859	GO:0016318
RTO4_9859	GO:0001737
RTO4_9859	GO:0007254
RTO4_9859	GO:0007391
RTO4_9859	GO:1903475
RTO4_9859	GO:0005515
RTO4_9859	GO:0007405
RTO4_9859	GO:0035317
RTO4_9859	GO:0019900
RTO4_9859	GO:0030036
RTO4_9859	GO:0035149
RTO4_9859	GO:0007010
RTO4_9859	GO:0007164
RTO4_9859	GO:0000281
RTO4_9859	GO:0007349
RTO4_9859	GO:0007395
RTO4_9859	GO:0046663
RTO4_9859	GO:0051017
RTO4_9859	GO:0042060
RTO4_9859	GO:0007411
RTO4_9859	GO:0008045
RTO4_9859	GO:0016055
RTO4_9859	GO:0001736
RTO4_9859	GO:0008347
RTO4_9859	GO:0007422
RTO4_9859	GO:0048813
RTO4_9859	GO:0007015
RTO4_9859	GO:0008354
RTO4_9859	GO:0035147
RTO4_9859	GO:0050770
RTO4_9859	GO:0006897
RTO4_9859	GO:0035099
RTO4_9859	GO:0035298
RTO4_9859	GO:0030866
RTO4_9859	GO:0007424
RTO4_9859	GO:0005938
RTO4_9859	GO:0045184
RTO4_9859	GO:0045179
RTO4_9859	GO:0035277
RTO4_9859	GO:0035006
RTO4_9859	GO:0007173
RTO4_9859	GO:0007298
RTO4_9859	GO:0001745
RTO4_9859	GO:0007368
RTO4_9859	GO:0045199
RTO4_9859	GO:0016476
RTO4_9859	GO:0007435
RTO4_9859	GO:0030589
RTO4_9859	GO:0090254
RTO4_9859	GO:0006974
RTO4_9859	GO:0051493
RTO4_9859	GO:0005737
RTO4_9859	GO:0070451
RTO4_9859	GO:0035159
RTO4_9859	GO:0070593
RTO4_9859	GO:0016324
RTO4_9859	GO:0034613
RTO4_9859	GO:0007480
RTO4_9859	GO:0070252
RTO4_9859	GO:0090090
RTO4_9859	GO:0051489
RTO4_9859	GO:0090303
RTO4_9859	GO:0071896
RTO4_9859	GO:0090251
RTO4_9859	GO:0042249
RTO4_9859	GO:0032456
RTO4_9859	GO:0034334
RTO4_9859	GO:1901739
RTO4_9859	GO:0044291
RTO4_9859	GO:0030334
RTO4_9859	GO:1904059
RTO4_9859	GO:0048812
RTO4_9859	GO:0007474
RTO4_9859	GO:0016021
RTO4_9859	GO:0061331
RTO4_9859	GO:0045742
RTO4_9859	GO:0046845
RTO4_9859	GO:0030707
RTO4_9859	GO:0010629
RTO4_9859	GO:0001763
RTO4_9859	GO:0007432
RTO4_9859	GO:0038005
RTO4_9859	GO:0004252
RTO4_9859	GO:0007438
RTO4_9859	GO:0007479
RTO4_9859	GO:0007420
RTO4_9859	GO:0007431
RTO4_9859	GO:0007611
RTO4_9859	GO:0008355
RTO4_9859	GO:0035202
RTO4_9859	GO:0008586
RTO4_9859	GO:0035225
RTO4_9859	GO:0035311
RTO4_9859	GO:0016337
RTO4_9859	GO:0035160
RTO4_9859	GO:0007476
RTO4_9859	GO:0007409
RTO4_9859	GO:0048149
RTO4_9859	GO:0007436
RTO4_9859	GO:0048865
RTO4_9859	GO:0045177
RTO4_9859	GO:0005768
RTO4_9859	GO:0005789
